rainfall_mm,equipment_availability_pct,equipment_downtime_hrs,blasting_delay_hrs,ore_accessibility_score,maintenance_backlog_hrs,daily_production_tons
14.7527145441689,81.98721604035491,8.01349299737781,0.7563435320523416,68.25705244120417,5.957893814732284,309.92832315495275
12.855434878469882,70.99601144361024,9.635555692997464,1.8109761324331761,71.04069027520163,8.62958687756117,300.0
16.243244856043646,68.77848452309064,10.602540547673854,0.9064904729289169,67.77524579504751,8.552494445862195,300.0
32.11396023139251,77.92287490430742,6.14213773720853,3.175687588660727,80.75542841479378,19.26991272334097,300.0
44.003981285252905,69.13749120598901,10.407733836598416,3.0268530100480957,51.58218179704597,9.99100928588094,300.0
24.05631165608106,91.26720224005953,4.456484886454094,2.4855763270571734,66.41250954857807,15.591691411366636,306.5551347317698
11.167135860120057,87.16401726796484,5.30796155876121,2.4578985760283385,75.86145261188823,15.514604864739903,353.60066347892996
18.181455673196083,81.78962484575469,5.5821373542002695,4.9711542932138055,77.12899762904122,6.779795326458345,300.0
49.24249751747887,75.3512825781738,7.899186047354002,4.6309613399095255,85.80413891009941,12.293654408691179,300.0
19.881392136126188,88.27303117298958,3.004269375008064,2.132564695954168,88.88893059445424,18.097452079735667,421.36699775707194
14.872219684086653,85.50025640331964,4.152317353360356,4.166860741027877,61.32653264388612,10.55355895022509,300.0
15.823356168692955,82.51699315085573,4.299499406685582,5.511217814648742,58.41806510956984,19.012115132165828,300.0
23.983196985767755,68.88160725275101,10.304941842688537,1.4542811358596888,74.59126181347382,5.860248127834908,300.0
9.656151632774792,98.0,1.8747552106109953,2.0010951475604024,70.45691012691599,3.334863903932553,626.1888011320619
12.616316901555857,70.39894822319185,10.15136279821105,1.3003966357755412,65.34331538691795,18.046169716605487,300.0
34.17458429443791,71.98124955842235,10.432574672498468,1.8051384015623908,72.9829004329802,17.2582615633199,300.0
23.528151288739654,63.5859805051973,12.996606019008365,3.3849442431375536,76.51105317169896,19.866617766809206,300.0
20.024659997820216,81.90496007063365,5.594233504797348,4.973438188071592,67.40958504352936,14.22908278602367,300.0
35.274828832197876,75.44842115519492,7.576254285809867,2.1193712663317483,67.05601296983286,18.86038268000869,300.0
10.623921703200288,85.78494873221402,4.161402777114163,3.878228178946721,69.5120379980311,16.885082451513995,300.0
14.538288090299796,64.88905157129857,10.329999917480173,4.566951178922365,72.07983561546351,17.199673996161565,300.0
23.011769535253745,85.84065604129164,4.745645505805913,6.065337425809605,79.38523146421957,12.244548268176828,300.0
22.465349689875932,70.59813985647038,7.477048530581536,1.7398129471344508,64.89304479615433,8.882562762500795,300.0
5.237978841923602,79.65560305986588,7.254598054140481,4.947735547530316,71.41213823223305,18.822045305779074,300.0
13.48918900005305,86.48494856943685,4.562521892096148,1.4477346408026603,72.34708236222252,9.7781091610861,394.15160635837066
16.54865726645464,80.44942887443517,6.894008935050816,2.4348665146458512,75.42092976363554,11.698748610494043,300.0
24.749124420107734,79.21073308091121,7.775368666054772,1.3411114548771401,76.73549177319609,10.03005752825338,300.0
22.41121340069519,83.46296361109026,5.671381133640996,1.210306648263418,92.98263855449285,12.166729651283548,390.6199287551536
17.667903955843784,81.54338624922416,7.457461973715753,3.4319941328576613,80.46294586509894,10.46909142186189,300.0
2.808521570786549,78.65326203403721,7.613135970749364,1.3161273331547152,82.90610388773452,2.863416054430566,430.9411203892296
18.306756397492535,76.6407605666698,7.180711666990561,1.5075524179382143,72.81846942086028,17.876867348138575,300.0
19.501719485729964,79.404651142354,6.674947452165297,1.3975492754447476,66.21994991586361,9.999088740483856,300.0
76.5977440646122,57.98404755741464,12.196284659461677,6.046930598554649,61.72041225666013,12.600985673132277,300.0
16.159928482461282,86.41288500896788,3.807285977966308,0.8087996734545239,69.14701831569677,4.505380449643766,452.13013007302646
23.09712344911482,79.22786428765461,6.619248112701751,4.433528759835484,78.02950756262386,2.0609812636875047,300.0
39.03869151224476,74.0096980106819,9.100452884085499,2.1170671673845134,57.24666346054969,6.415221685585573,300.0
30.93995514857327,84.73318233956564,4.488650397311336,1.972121267747771,78.6558102039992,14.682548578400304,300.0
45.140240914206295,71.10823785318365,8.633576171124572,3.2333029129108857,70.13780755794483,3.785501542031815,300.0
5.31754908138395,79.37077122487621,5.3663840693014295,1.5925057023014613,83.76650173199374,18.35997392695642,342.33591012470004
8.14044513872566,76.33207195744863,7.412175332642468,1.2840170366033816,70.22775952680269,5.870406248411323,300.0
11.949312942312053,82.11568722409883,7.522119033861399,1.370886309241293,68.05927562507297,5.682685057251964,330.23798418734617
4.4849838325825555,83.48090442348396,5.723250820089638,6.868061311176021,73.63123395376662,5.2671433091869195,300.0
19.619172213226403,72.35350850901094,9.967160693547164,3.0330564237194544,71.14528089323161,2.2516708334845656,300.0
8.712049977242506,78.66179718809946,6.392690884502115,0.48302624471082534,83.91432820308799,15.892498432608223,356.5350866362841
48.85980995157223,65.97402366250024,10.083232304418143,3.5678456517578567,77.80627200477775,17.750621562414654,300.0
9.880082295697344,74.18743426442265,7.6273266072553305,4.6530263988921625,93.62719540746416,13.054928647091579,300.0
14.603158423003801,64.94812249312439,11.606254281632427,1.4476726751484046,71.31409693588836,5.387599670237521,300.0
32.13341170426762,73.08336739560868,7.376907793347035,1.8053310424843114,43.01603287597151,7.135003944935836,300.0
6.394434244834963,66.97551833749621,10.202888221040112,3.1605392790601363,73.3200317059974,10.56668055256934,300.0
4.191595856675998,77.37532342081519,7.072470310951235,2.072458746308206,79.41118194837382,19.178227129219415,300.0
21.304583843837058,72.41143438733498,8.139448292704367,2.7546233859949636,81.19908864289395,6.452324692719371,300.0
22.44722993972436,85.47676987138547,3.1421302956783124,1.2324918943256216,77.32935395059481,15.169626270557984,367.59703136054407
31.51543782251878,66.94712522856874,11.249347882378228,1.8785784953049933,68.77018652881489,9.910068019272565,300.0
26.74436773391395,70.02674802002312,10.027781149233277,3.285849526196595,89.37982405665292,7.361252270480392,300.0
23.025350182334282,73.88222984635388,9.32914727865281,1.6172104881156066,65.20657526758981,10.206486866398048,300.0
10.831959039812132,74.97581979921912,7.453052800858338,1.9442392561004613,73.86740250697164,3.2817209157421856,300.0
22.023058379963643,88.108965535783,4.571616349176978,2.675548645255544,64.94135267525819,16.376372676746524,300.0
22.963927680919127,67.83939692580083,11.943644380322567,1.8149705181144413,74.69560170667368,6.379434703693408,300.0
10.508942840487785,76.65279658320596,7.992172924720832,6.454889613745478,90.68871040288265,15.057418217473469,300.0
57.52239403402257,72.00159530583029,8.844852529165907,6.572323608846488,68.06730757980729,3.230270686067505,300.0
25.9176878291696,83.34757542191875,5.666872712301146,3.85884163406559,72.86314815678324,19.19177401098235,300.0
8.265650949247851,77.13962434372385,7.093895307322254,0.5756893533889905,61.46049428221749,5.474269737302575,300.0
31.617477234438777,59.69935820439313,12.77412041905929,1.805263761430115,70.63844874271518,17.88935737172745,300.0
35.16491206583115,73.06288557283311,9.525646453991625,3.1158717990475924,83.0436466404255,16.57051777307782,300.0
24.89335418610866,87.33968988850181,4.108863114669639,1.5950736556417615,71.97787138117003,19.421478633465487,303.57378737117403
15.510738938882279,80.84513669288933,7.349030958463581,8.43324242929735,72.77727723395685,10.602031897023494,300.0
10.1463165910783,81.65915324884223,5.7596771923244,0.8525024512147061,86.39348369392789,15.093151289227128,378.53174160949703
17.632948101968637,69.61660748495092,9.854857840480351,2.2184310248356516,72.49698076796962,8.672791826680113,300.0
23.726402212543725,67.45481879093107,10.39518494017113,2.091814260037016,86.03352235816254,5.318628284354489,300.0
18.84487042105452,77.9984616964408,6.4376993502366355,2.982140148048419,63.57551307835212,9.97536679280208,300.0
46.40074954505714,60.38080372183616,13.857938678281219,2.5963476857610686,77.10457334181069,4.983482276992188,300.0
28.58617013081091,81.96194035012168,7.761255881650763,2.5546569249716757,88.49303734963748,19.67680321015491,300.0
9.234008383541049,73.19534816469007,8.629102154250386,1.1040541303140916,85.64961081956305,3.7324368405328947,303.2444362896282
7.525271749564675,80.14718196924382,6.073209255312056,4.750344258024824,60.02974727284782,12.605811022147167,300.0
26.064872188756144,61.179592768439704,12.34387695688776,1.3861082044862607,68.30953999880862,13.276349394573007,300.0
15.777010890511637,75.37864265653938,7.663332532406568,5.689339180633176,73.4198846445032,11.685431771732976,300.0
30.219765910630876,65.86476712261958,12.698237908119447,5.090441032924128,82.5206345837691,13.919345942813004,300.0
25.907566682666197,57.72468399107895,13.51698758716577,2.00179942776108,62.09330195169715,4.091253950214037,300.0
17.689209742308773,82.4431105713826,5.384083035494166,3.999011698042704,66.14018850511985,11.99033343569524,300.0
9.322858382534346,93.07824746857503,1.3149674420875463,0.5295650869023486,62.119208370999914,7.169826280292508,569.4886493647695
4.67677672038009,90.00689783626795,3.5659530736678056,7.048202358412975,69.83028124115266,18.92316913941902,300.0
21.74719138113826,82.66914341538002,5.723168545152538,2.582967366645973,63.43746138007844,15.717289761915064,300.0
6.295455073854499,77.30203054018764,6.656246799295404,1.03751904030714,91.4008344806895,19.505260678875366,346.13814820897704
9.007712662224325,86.46542504269325,3.7972613079144515,1.3510487131703324,70.78644766483465,2.676009255323412,486.65980940384935
20.846707592353745,87.20454991827201,5.49149672367111,1.1797612440945233,81.05532149031701,7.132397153252756,411.9805633475647
19.47329681044367,78.81044933907273,7.089349758657437,10.0,75.20473104340327,5.517606559490282,300.0
7.0005537708566425,70.98499679191536,9.75301605238605,0.4301971070371438,76.94956846269278,2.200782571612949,300.0
37.71835314321886,69.70688791976087,10.182227086767226,4.0138010369884345,66.98325265266222,6.361863144433785,300.0
37.083240385527375,87.46325902196746,5.2946139699131205,3.023594127133594,79.33171632634726,14.21796770336772,300.0
26.62462757590965,75.54462858809855,7.31561898077725,7.279807805860414,75.35940395739462,6.159600598422234,300.0
26.603005401388508,49.54929305240576,16.499785899723584,1.8948754031765138,74.84424440624315,11.162062018687127,300.0
26.624842574576736,64.39114692423156,11.734445526592804,2.8501871717503375,68.62948812221218,17.980726069369975,300.0
34.969912957713476,70.91102952416318,8.319382831713826,3.065431517139354,68.85052972096578,14.487642566283354,300.0
29.05565930419484,83.89435686041769,4.635634499929029,3.8799300810571316,78.9058511625496,9.103323258308576,300.0
9.9736010571097,77.62082894818057,8.297063545764559,0.639546938548548,78.53846034534305,8.70444090041795,321.66595798718697
15.61445164032255,87.00027387891512,4.94141283742572,1.211542472840602,76.73308308452847,10.203244652152724,406.85886013223427
71.51147387839573,62.05817691837302,13.39692786062395,4.0586083849140975,60.45089649323271,5.186745939078315,300.0
3.012328616573219,65.62294752646899,10.987745313151882,2.830589112801386,95.00912003924346,13.412013813487786,300.0
12.932755659053017,75.22230448622366,7.886675645830377,1.0659542997340372,71.70672599512163,8.554750743882899,300.0
37.84732337052448,76.43314887085491,6.425164647017938,3.5966133711522312,72.01462753889254,17.342576286716785,300.0
10.500074497678767,81.78558640524118,6.817018832105989,1.009768142503886,74.7056861654757,15.617947881040694,324.0978154846981
29.576336005107976,65.45234408482315,12.393207120071827,5.434391854702088,91.1199503745854,12.989236953658882,300.0
19.296244831264357,74.94525652269172,9.218717932331245,6.665842006632352,72.45223176094206,8.55564000769129,300.0
11.104390304594872,98.0,1.9499396694484585,2.01688843104367,72.8572639855299,5.778772970122719,598.2065624369433
2.417138312253268,71.60207896092926,9.80366055448217,0.9895396544865476,78.66622958621204,15.970733553901212,300.0
21.331758812205464,82.5928002170248,7.047905396895754,1.599885013392135,68.52236817300951,10.755363781839558,300.0
9.79746426777163,63.07115227253188,12.149236221829735,0.5919988058719892,77.49877781194787,6.045500687192435,300.0
17.142540491884297,85.13897568834274,3.5400664785479803,1.4824433499703233,96.73705114772727,5.513143070720112,536.2537252818892
26.45105642966376,69.0421644639664,11.007858253803295,3.4465491837676017,76.69360153551025,4.977216281024463,300.0
33.1694836976522,77.91941965214005,5.917082148479694,3.1839700783340934,75.35779074089139,15.98890153170071,300.0
12.900546057714974,68.82967505315709,10.526269955208996,6.411309247300043,69.56777405515984,6.12176933540561,300.0
11.087690927087566,81.88753039745438,6.80174890921461,1.5636650069556604,91.68371075011353,11.479560743453554,396.46683692437733
6.195729362653813,73.36773717428466,9.136827978733272,2.677233834182659,94.48593490278374,10.127834497515016,300.0
34.224904497013505,68.75013554692401,12.239215940824483,3.055280201005081,80.50438770789107,12.43299618610911,300.0
65.2634691364176,71.17792484114837,8.034615190966296,4.70041613906892,74.05897863709878,17.788788206681495,300.0
36.62446146873321,70.49953466570257,9.767199906737078,2.454556071751213,70.35744261674066,17.619453021471152,300.0
41.87742185528422,75.83001877756797,8.070624779679468,3.3076294341165937,75.20442494930896,10.119369292847473,300.0
10.571309922382037,78.14758126792914,6.208857324411023,1.8012864897732523,68.86188506788014,2.2765925132250198,314.855694051833
25.410678605127124,76.94960015685022,6.760480381803831,3.7232606329481883,64.01737242722227,9.675988502857457,300.0
31.376382132108695,78.6578877017633,6.437934544084286,7.2170884394294195,59.87130342965201,12.911483673634526,300.0
0.17093261499234086,79.16224718797257,6.066199768769733,0.8074767520925422,81.63442586722434,12.039765663765111,416.5241656248815
7.87736294179152,72.29858186479169,9.147410324938344,0.4801017076903988,64.37702530784507,13.7240499044037,300.0
51.03141785975241,66.51458994341615,10.679431432072889,3.923100390770209,65.81256869302479,4.773363184515503,300.0
5.151957841658598,90.4276827135026,3.445099136109005,1.830147241851797,76.64014194693341,13.637631778053187,510.551954827569
46.09403723055123,72.78869648189112,9.589978878998743,2.673606835471788,80.00750801111559,5.2877291373879,300.0
5.118895992616817,74.1146552543405,9.093871416328275,3.114052982273818,71.9921841015192,15.509431652541481,300.0
8.21158138520949,83.40593696235567,5.203253349733639,8.800559283150779,86.75171360687311,8.10357703872824,300.0
25.7187506032056,80.08839954680786,6.864780654635624,7.1151535370481245,82.5586176278168,14.778117800866164,300.0
19.63667800304344,81.83992344571293,6.881461984370411,1.4208991543216984,65.3767233505047,2.861580780309928,300.0
13.8816616393253,71.12333683637816,9.982006052895938,4.858786464499374,85.98718019906869,9.34148046063644,300.0
49.80211200145122,65.58440740539358,12.959046353756877,4.928235414836601,67.94145310050848,14.690621400739989,300.0
6.348050844629509,75.18879508308542,9.056144828384877,1.5271131903253194,72.5212322597723,6.083669293966894,300.0
16.668735228659063,75.44769495316547,9.558827340396947,2.3891526033029424,72.94951023698121,16.315166806350007,300.0
27.913533517205103,80.17037610736476,4.6160001285343615,5.184592737688794,73.74541843159118,13.354035195888775,300.0
22.774948831230727,79.35898969497734,6.9576776652530725,2.4471194423355334,70.81235627137669,12.57611189869637,300.0
11.386032872053068,82.49680842540562,5.575251190769686,1.5035806941591803,68.69887012594081,8.363879375678067,327.1329383095838
11.716752003109871,90.25446769828801,3.1485269829859575,1.945302693157323,69.44518685628145,10.684126466860116,449.6485984469712
32.8467655994907,80.28483902804508,5.92775278790166,3.3731999119040035,74.28747044741255,12.752287417601355,300.0
33.852496936628754,73.41803767397298,9.17761362898302,2.111790807036615,71.4419534931523,10.504318050468028,300.0
23.187820692130305,67.42759803931133,9.410782174295624,5.7827987254085915,79.23161413677653,14.569639830930083,300.0
9.476774768362967,74.1987334831932,8.923171662565968,2.7167017879692725,77.01374985957492,9.806544795925273,300.0
12.01149317997755,77.26383095897913,6.961354037529192,2.606827547608958,76.8554019868572,5.640917271356546,300.0
18.382550307684472,84.58887755099833,4.736731944237542,1.1287293625252397,80.54192756735591,5.85080809041885,430.99726032282626
20.315987435384038,77.31182729136675,7.913525651863672,2.8693601758300322,87.68686453190655,2.1044678391729397,300.0
27.183549573931263,70.77005145462758,9.806338364083874,1.617028737578776,87.0176686985373,7.417238880056104,300.0
16.038221244037054,72.60844824049404,9.973653982293817,0.9658451411510122,87.6219245944224,15.480517528613353,300.0
32.367489528425686,74.32252663237654,7.78355498453103,3.1170092589266587,80.94291909840791,16.29492875907697,300.0
32.133262925691895,82.05058265408458,5.918574593531438,2.637621127579536,91.91270615997556,5.6444157577235,301.8602687144821
42.78695107651326,85.31502520936802,5.606010090486249,3.9167486362535486,75.48637123471516,19.26279194368534,300.0
18.955106824567938,76.18372771435772,8.227717223548547,1.134667909616792,78.05064631421345,11.043250282642282,300.0
23.45513597569782,76.48192463924569,8.179833856355007,2.3004469563324736,94.64102108317276,18.505617482333047,300.0
16.944433882729953,68.56069089654034,11.366203987859809,1.2314484918202346,50.888615266695226,14.72177507350936,300.0
9.570765065554799,95.40797223837367,1.2056819614464864,9.17960751011959,74.60331684236792,15.003801614403436,301.48097111575396
64.33103350321896,56.63914992404316,13.960151990287796,4.863747863194011,79.58680653686716,3.5307851835092805,300.0
39.38127845260349,82.70941723467165,6.224251137988653,4.294961493079767,80.87917480660462,5.959840284144752,300.0
31.706437943305218,72.10189602837309,9.179822801733431,2.372646807711086,96.29889848202488,2.1586669993005074,300.0
18.499843342348772,73.13510251396072,9.852728682837933,1.1240559369804144,76.15639496363046,14.890297528581275,300.0
8.895572889734755,71.16294538917094,9.908170286635062,7.893448955730939,72.75230564504602,8.19988919171318,300.0
35.41021557179467,93.49014176946224,1.6712721992803772,2.4449811328352795,69.66370494416304,16.159745289374243,331.37993178327866
16.728704469520117,80.09161800293273,6.906834553804669,1.9390645472179096,78.3173077953232,8.100851958866473,300.0
24.89584595461013,76.69315738681829,7.0467878063492115,3.3436591075793505,88.82445147037036,16.7480075413795,300.0
11.97544478916127,86.45926102282087,5.271122433745356,0.6487870239711768,90.87495236159523,4.352568567469634,536.5441854321368
22.21756088187545,71.9054748009477,8.247119887778911,4.435070009158406,74.12723382121564,5.120716821635147,300.0
12.561825517793963,79.25116602793338,7.893930210045822,2.1663264818550405,78.35680255243103,8.135777712510857,300.0
12.942316887975911,79.60338057914227,7.055574349233572,1.2991778413135222,70.51823825397783,9.35277299988092,300.0
22.019950205614695,73.0584450959797,8.848869525641959,1.2281724925912958,70.09606754070789,8.27665059517361,300.0
5.0487352873935345,90.48638287026073,3.781873030660192,0.6071010109974551,86.62300462782552,15.745646585417958,586.9166986650163
5.284418291481168,79.08819268390691,7.379663754027581,4.772455806771151,91.59123975486291,3.7451250672808647,320.65936800866467
10.470863408953717,67.27135362307955,11.973854140833264,2.8404220551326027,70.11781736442862,8.321906353492786,300.0
15.899652842408035,76.09009746650325,9.026816901848356,1.370084728558413,77.76565924282096,17.070319991278268,300.0
33.00748167312192,76.73178340562436,8.037904553458244,1.7860770547698395,70.82517524431884,3.202347390719096,300.0
16.5656490435851,71.2076113393104,8.90004633646327,3.174622117482652,83.25399757943029,18.962183138084434,300.0
18.414869809907263,71.43197029645688,9.089469367490713,2.6199138269097895,71.70512532730581,19.753703160896233,300.0
14.994064750395664,74.33123344990463,8.498938008049137,1.7864765922957422,58.376795832304715,3.5942271288514416,300.0
23.43211034380515,86.61482100489856,5.327103687216555,2.0754974636636403,83.48239984843724,7.242905400603266,375.4865208890453
9.492121363193,76.01446911893188,7.6300677912860575,0.9633768994094498,73.8088291268104,8.703211988636411,300.0
17.21980063585918,89.64458000851923,3.1534542474828147,3.075960646471298,73.58603646162862,15.97504463574907,344.9571237726744
24.710574361927176,71.64407013518934,10.930657125017497,8.293683030721192,78.17770509593748,12.726682618101208,300.0
21.898794901611595,79.78237821169778,6.655768453665227,1.4814182117392993,77.85468355313184,13.598582608866213,300.0
18.839240717594624,74.28542564837117,8.063739271662993,2.7601783130895545,79.24320882113231,15.635176810733107,300.0
19.00354588555699,83.85188526750125,6.004021733548236,2.0541151887651097,60.44586962995069,4.123621989866463,300.0
26.330773030041193,67.2610366968687,10.868080341342765,2.500207742839515,79.02116515382224,16.997770224384723,300.0
66.24483121756326,73.36901296875394,7.765316346335169,3.8986958103068305,50.845768164205296,14.701156475242593,300.0
10.022960055381924,80.70590399029345,7.264096602814749,3.9886286433285663,83.38664228572178,12.392151053534665,300.0
67.41573772721006,62.04860316579419,12.052834154842516,4.69895652687614,77.91707087991372,18.01523602609502,300.0
9.657871356215397,78.5454964239514,7.186369670727859,2.05081429155548,64.19863801204073,14.605514369908528,300.0
2.0879880441474206,93.81148215854496,2.0083279894551276,0.8313983666309372,80.60669870861182,5.630599327358457,669.3828291282535
12.365483955020043,80.38234956894186,6.723297749128603,1.0195918382244256,85.6237895732769,9.735416859362001,369.3368161950923
23.736086630080223,71.15623681408124,7.861728470587854,1.3664576690883492,70.36255442214417,10.8927716048432,300.0
57.823706369886416,59.64123833600008,13.184840971627253,5.395545581724303,75.35317133589464,2.9939172815073016,300.0
8.885904570385787,84.0883351819631,6.203757920771527,0.8811901233215512,51.562461459911,19.183475240481002,300.0
26.226445841115385,77.7969438910401,8.413375118899957,3.654174470214924,83.91379818802339,4.314390694343812,300.0
5.81508595421621,86.28084665077822,3.780018811095004,1.2805815716742581,77.36168525510615,14.554302810081083,464.6196284413052
56.53526802325296,57.86444311736561,14.78166422171425,3.901700912643488,67.16324540678777,11.112158649635843,300.0
39.86258139436493,63.852148470107714,11.440140039756962,3.2597842321477213,80.84098586698558,2.4613804979196066,300.0
12.962262709785508,88.32333579786238,3.5925955932027116,1.5649226751851948,91.58326767504796,18.64545456555851,482.7426142645358
43.94670871790005,74.98245725629673,8.081593421400356,2.4094346691230375,75.74343626450096,17.3330625587408,300.0
17.145078359175194,82.49528957088195,5.92194644413701,1.5983143479943518,89.87066319356377,11.43664270226904,379.8934561300167
41.19988271603647,65.23452954560835,12.389583316496571,4.239701812202411,57.804468319851715,6.120962050510014,300.0
18.738400937499605,70.02965420711874,10.201782893117043,3.1288580262143606,81.14677939988165,4.189212032241697,300.0
19.31592913882415,85.6805648549954,4.672239640075793,1.6401695005374763,73.87857595348792,8.54106462977828,370.6631863932503
13.168084870903947,87.41004256652232,4.970501464256465,1.8911566568779066,68.89481532691755,6.597709058829629,389.9783755679915
28.53505869776472,67.01573119025933,10.352627157726586,1.8567248353249237,56.325608281569714,11.120441618113377,300.0
20.358926586700974,67.28607218410302,10.842868650524634,1.490333196834313,80.41624445301883,19.39536733022172,300.0
26.614303523599062,75.27610945910865,9.037921829665805,1.3773488262539582,81.84946495220889,12.349162878133544,300.0
4.572938510064103,74.59916590077785,8.890389669173175,4.769784191027531,89.35626398242961,18.018759006021764,300.0
42.129995331470944,66.16998599470818,10.90362815314134,2.579734259752329,82.23291463899464,13.71581907492399,300.0
48.89141170017827,61.232863454541636,11.712013435205908,2.960904834631454,63.68490106144793,10.554437478569609,300.0
20.29210469574764,73.78826618069259,8.985931159071653,1.6705065435121749,86.53653393344703,17.382936129200683,300.0
63.34979297402154,58.82548760465233,12.4618973035935,3.4400641857052223,81.02865858910336,10.484625983113956,300.0
54.38610626884349,61.27184939678054,12.739382442653556,4.75851690180278,67.46622873239913,17.635307069186496,300.0
28.94541655563905,78.01914313028983,8.270111009292723,1.6035030225592164,73.8780418900596,7.248381852363775,300.0
44.304539021252374,71.81141554102547,9.873601736699657,2.50343524383846,62.91093128336627,4.318635327733786,300.0
37.18313321993053,77.69874014387234,5.814830102966152,3.929061554978383,85.7145066328904,17.39566035853289,300.0
3.47354676139767,68.04355222969807,10.812510460239565,1.0036800675324558,63.836883672069916,12.573472948268002,300.0
15.22250140558457,78.7300945694095,6.8346325451814245,3.222770704266417,80.49536084043623,18.003663168481282,300.0
30.286531881348417,91.94206332343005,1.6670049716096245,3.1446161149716527,68.04955752475631,18.880889725862897,300.0
50.93009093682962,67.81720011961269,10.995616996770785,3.1379899527814925,60.35381098346696,2.965311026686085,300.0
5.447240807516595,87.39959907492472,3.806743362659178,2.3767430398020344,60.27435935381984,11.01744743345963,363.5009843679132
3.725939726968632,87.70834805026229,3.708790085667639,0.4335127010880762,75.46645388921576,8.749361883341527,551.559634884022
17.91797931282885,84.97963341518786,5.106024956345422,2.433410094446332,63.895037071694524,13.265451147262109,300.0
